masked	src
ⲁⲩⲱ ⲟⲛ ϯⲛⲁ[_]ⲛⲧϥ ϩⲙⲡⲙⲁ ⲉⲧⲓⲛⲁⲃⲱⲕ ⲉⲣⲟϥ [_]	ⲁⲩⲱ ⲟⲛ ϯⲛⲁϭⲛⲧϥ ϩⲙⲡⲙⲁ ⲉⲧⲓⲛⲁⲃⲱⲕ ⲉⲣⲟϥ ·
ⲛⲧⲟⲟⲩ ⲇⲉ ⲁⲩⲕⲁⲣⲱⲟⲩ ⲛⲉⲩϣ[_]ϫⲉ ⲅⲁⲣ ⲙ[_]ⲛⲉⲩⲉⲣⲏⲩ ϩⲛⲧⲉϩⲓⲏ ϫⲉ[_]ⲓ[_] ⲡⲉ ⲡⲛⲟϭ ⲉⲧⲛϩⲏⲧⲟⲩ .	ⲛⲧⲟⲟⲩ ⲇⲉ ⲁⲩⲕⲁⲣⲱⲟⲩ ⲛⲉⲩϣⲁϫⲉ ⲅⲁⲣ ⲙⲛⲛⲉⲩⲉⲣⲏⲩ ϩⲛⲧⲉϩⲓⲏ ϫⲉⲛⲓⲙ ⲡⲉ ⲡⲛⲟϭ ⲉⲧⲛϩⲏⲧⲟⲩ .
ⲁϥϫⲟⲟⲥ ⲛϭⲓⲟⲩϩⲗⲗⲟ ϫⲉⲉϣⲱⲡⲉ ⲟⲩⲙⲉⲉⲩⲉ ⲡⲉ ⲉϥϫⲟⲥⲉ ⲙⲙⲛⲧϫⲁ[_]ⲓϩⲏⲧ · ⲛϥⲉⲓ ⲛⲁⲕ ⲉϩⲟⲩⲛ ϩ[_]ⲧϩⲧ ϩⲛⲛⲉ[_]ⲙⲉⲉⲩⲉ ϫⲉⲉⲛⲉⲁⲕϩⲁⲣⲉϩ ⲉⲛⲉⲛⲧⲟⲗ[_] · ⲉϣ[_]ⲡⲉ ⲁⲕⲙⲉⲣⲉⲛⲉⲕϫ[_]ϫⲉ ⲉϣⲱⲡⲉ ⲁⲕⲣⲁϣⲉ ϩⲓϫ[_]ⲡⲉ[_]ⲟⲩ ⲛⲛⲉⲕϫ[_]ϫⲉ ⲁⲩⲱ ⲁⲕⲗⲩⲡⲉⲓ ⲉϫⲙⲡⲉⲩϣⲱⲱⲧ ⲉϣⲱⲡⲉ ⲕⲟ ⲛⲁϩⲣⲁⲕ ⲙⲁⲩⲁⲁⲕ[_]ⲛⲟ[_]ϩ[_]ϩⲁⲗ ⲛⲁⲧϣⲁⲩ ⲁⲩⲱ ⲛⲣⲉϥⲣⲛⲟⲃⲉ ⲙⲡⲁⲣⲁⲟⲩⲟⲛ[_]ⲛⲓⲙ	ⲁϥϫⲟⲟⲥ ⲛϭⲓⲟⲩϩⲗⲗⲟ ϫⲉⲉϣⲱⲡⲉ ⲟⲩⲙⲉⲉⲩⲉ ⲡⲉ ⲉϥϫⲟⲥⲉ ⲙⲙⲛⲧϫⲁⲥⲓϩⲏⲧ · ⲛϥⲉⲓ ⲛⲁⲕ ⲉϩⲟⲩⲛ ϩⲟⲧϩⲧ ϩⲛⲛⲉⲕⲙⲉⲉⲩⲉ ϫⲉⲉⲛⲉⲁⲕϩⲁⲣⲉϩ ⲉⲛⲉⲛⲧⲟⲗⲏ · ⲉϣⲱⲡⲉ ⲁⲕⲙⲉⲣⲉⲛⲉⲕϫⲁϫⲉ ⲉϣⲱⲡⲉ ⲁⲕⲣⲁϣⲉ ϩⲓϫⲙⲡⲉⲟⲟⲩ ⲛⲛⲉⲕϫⲁϫⲉ ⲁⲩⲱ ⲁⲕⲗⲩⲡⲉⲓ ⲉϫⲙⲡⲉⲩϣⲱⲱⲧ ⲉϣⲱⲡⲉ ⲕⲟ ⲛⲁϩⲣⲁⲕ ⲙⲁⲩⲁⲁⲕ ⲛⲟⲩϩⲙϩⲁⲗ ⲛⲁⲧϣⲁⲩ ⲁⲩⲱ ⲛⲣⲉϥⲣⲛⲟⲃⲉ ⲙⲡⲁⲣⲁⲟⲩⲟⲛ ⲛⲓⲙ
ⲡⲙⲁⲕⲁⲣ[_]ⲟⲥ ⲇⲉ ⲁⲡⲁ ⲃ[_]ⲕⲧⲱⲣ ·[_]ⲙⲡⲉϥⲡⲉⲓⲑⲉ ⲛⲁⲩ · ⲉϥϫⲱ ⲙⲙⲟⲥ	ⲡⲙⲁⲕⲁⲣⲓⲟⲥ ⲇⲉ ⲁⲡⲁ ⲃⲓⲕⲧⲱⲣ · ⲙⲡⲉϥⲡⲉⲓⲑⲉ ⲛⲁⲩ · ⲉϥϫⲱ ⲙⲙⲟⲥ
ⲛⲉⲓⲙⲉⲉⲩⲉ ⲙ[_]ⲛ ⲡⲉ ⲉⲉⲓ ϣⲁⲣⲱⲧⲛ ϩⲛⲟⲩⲧⲱⲧ [_] ϩⲏⲧ ·	ⲛⲉⲓⲙⲉⲉⲩⲉ ⲙⲉⲛ ⲡⲉ ⲉⲉⲓ ϣⲁⲣⲱⲧⲛ ϩⲛⲟⲩⲧⲱⲧ ⲛ ϩⲏⲧ ·
ⲁⲡⲉ[_]ⲉⲓⲱⲧ ⲙⲟⲩ ⲉⲧⲓ ⲉⲥⲟ ⲛⲕⲟⲩⲓ ⲉⲁ[_]ⲥⲟⲛ ⲙⲡⲉⲥⲉⲓⲱⲧ ⲉⲧⲉⲡⲁⲉⲓⲱⲧ ⲡⲉ ⲛⲧⲥ ⲉϩⲟⲩⲛ ϩⲁϩⲧⲏⲛ ⲉⲛⲉⲟⲩϣⲉⲉⲣⲉ ⲅⲁⲣ ⲛⲟⲩⲱⲧ ⲧⲉ[_]ⲛⲧϩⲉ ⲛⲁⲛⲟⲕ ⲉⲁ[_]ⲅ ⲟⲩⲁ ϩⲱ ⲉⲁⲩⲥ[_]ⲛ[_]ⲩϣⲛ ϩⲓⲟⲩⲥⲟ[_] ϩⲛⲟⲩⲙⲁ ⲛⲟⲩⲱ[_] ·	ⲁⲡⲉⲥⲉⲓⲱⲧ ⲙⲟⲩ ⲉⲧⲓ ⲉⲥⲟ ⲛⲕⲟⲩⲓ ⲉⲁⲡⲥⲟⲛ ⲙⲡⲉⲥⲉⲓⲱⲧ ⲉⲧⲉⲡⲁⲉⲓⲱⲧ ⲡⲉ ⲛⲧⲥ ⲉϩⲟⲩⲛ ϩⲁϩⲧⲏⲛ ⲉⲛⲉⲟⲩϣⲉⲉⲣⲉ ⲅⲁⲣ ⲛⲟⲩⲱⲧ ⲧⲉ ⲛⲧϩⲉ ⲛⲁⲛⲟⲕ ⲉⲁⲛⲅ ⲟⲩⲁ ϩⲱ ⲉⲁⲩⲥⲁⲛⲟⲩϣⲛ ϩⲓⲟⲩⲥⲟⲡ ϩⲛⲟⲩⲙⲁ ⲛⲟⲩⲱⲧ ·
ⲟⲩⲇⲉ ⲙⲉϥⲟⲩⲱ[_] ⲙⲛⲡⲉϥⲉⲓⲱⲧ · ⲟⲩⲇⲉ[_]ⲙⲉϥϣⲁϫⲉ ⲛⲙⲙⲁ[_] · ϩⲓⲧϩⲏ ⲛⲛⲟϭ ⲉⲣⲟϥ ·	ⲟⲩⲇⲉ ⲙⲉϥⲟⲩⲱⲙ ⲙⲛⲡⲉϥⲉⲓⲱⲧ · ⲟⲩⲇⲉ ⲙⲉϥϣⲁϫⲉ ⲛⲙⲙⲁϥ · ϩⲓⲧϩⲏ ⲛⲛⲟϭ ⲉⲣⲟϥ ·
ⲁⲩ[_] ⲁϫⲓⲥ ϩⲙⲙⲁ ⲛⲓⲙ[_]ⲉⲧⲕⲛⲁⲃⲱⲕ ⲉⲣⲟⲟⲩ · ϫⲉⲙⲛⲧⲁⲓϩⲱⲃ ·	ⲁⲩⲱ ⲁϫⲓⲥ ϩⲙⲙⲁ ⲛⲓⲙ ⲉⲧⲕⲛⲁⲃⲱⲕ ⲉⲣⲟⲟⲩ · ϫⲉⲙⲛⲧⲁⲓϩⲱⲃ ·
ⲙⲙⲟⲛ ⲙⲛ[_]ϭⲟⲙ ⲛⲣⲙⲛⲥⲁⲣⲝ[_]ⲉⲛⲁⲩ ⲉⲡⲁϩⲟ ⲉⲓⲙⲏⲧⲓ ⲁⲡⲁ[_]ⲡⲁⲙⲃⲱ · ⲡⲉⲡⲣⲉⲥⲃⲩⲧⲉⲣⲟⲥ ⲛⲧⲉⲕⲕⲗⲏⲥⲓⲁ ⲛϣⲓⲏⲧ[_]⁛—	ⲙⲙⲟⲛ ⲙⲛϣϭⲟⲙ ⲛⲣⲙⲛⲥⲁⲣⲝ ⲉⲛⲁⲩ ⲉⲡⲁϩⲟ ⲉⲓⲙⲏⲧⲓ ⲁⲡⲁ ⲡⲁⲙⲃⲱ · ⲡⲉⲡⲣⲉⲥⲃⲩⲧⲉⲣⲟⲥ ⲛⲧⲉⲕⲕⲗⲏⲥⲓⲁ ⲛϣⲓⲏⲧ ⁛—
ⲁⲛⲟⲕ ⲇⲉ ⲡⲁⲙⲃⲱ ⲡⲉϫⲁ[_] ⲛⲁϥ ϫⲉⲡⲁⲙ[_]ⲣⲓⲧ ⲛⲉⲓⲱⲧ ⲁⲣⲁ ⲟⲩⲛⲥⲟⲛ ⲙⲡⲉⲕϩⲟ[_]ⲛ ·	ⲁⲛⲟⲕ ⲇⲉ ⲡⲁⲙⲃⲱ ⲡⲉϫⲁⲓ ⲛⲁϥ ϫⲉⲡⲁⲙⲉⲣⲓⲧ ⲛⲉⲓⲱⲧ ⲁⲣⲁ ⲟⲩⲛⲥⲟⲛ ⲙⲡⲉⲕϩⲟⲩⲛ ·
ⲁϥϣ[_][_]ⲉ ⲉϥⲑⲃⲃⲓⲏⲩ · ⲁⲩⲱ ⲛⲥⲙⲏⲧ ϣⲁϩⲣⲁⲓ ⲉⲡⲙⲟⲩ ·	ⲁϥϣⲱⲡⲉ ⲉϥⲑⲃⲃⲓⲏⲩ · ⲁⲩⲱ ⲛⲥⲙⲏⲧ ϣⲁϩⲣⲁⲓ ⲉⲡⲙⲟⲩ ·
ϥⲥⲏϩ ⲅⲁⲣ ϫⲉⲡⲉⲧⲁϩⲉⲣⲁⲧϥ ⲙⲁⲣⲉϥϭⲱϣⲧ ⲙⲏⲡⲱⲥ ⲛ[_]ϩ[_] · ⲛⲅϣⲱⲡ[_] ⲉⲕϫⲟⲕⲣ ϩⲙⲡⲉϩⲙⲟⲩ ⲙⲡⲉⲭⲣⲓⲥⲧⲟⲥ · [_]	ϥⲥⲏϩ ⲅⲁⲣ ϫⲉⲡⲉⲧⲁϩⲉⲣⲁⲧϥ ⲙⲁⲣⲉϥϭⲱϣⲧ ⲙⲏⲡⲱⲥ ⲛϥϩⲉ · ⲛⲅϣⲱⲡⲉ ⲉⲕϫⲟⲕⲣ ϩⲙⲡⲉϩⲙⲟⲩ ⲙⲡⲉⲭⲣⲓⲥⲧⲟⲥ · ⲻ
ⲡⲉϫⲁϥ ⲛⲁⲩ ϫⲉⲉ[_]ⲟⲗ ⲧⲱⲛ ·	ⲡⲉϫⲁϥ ⲛⲁⲩ ϫⲉⲉⲃⲟⲗ ⲧⲱⲛ ·
ⲛⲧⲟϥ ⲇⲉ ⲁϥⲟⲩⲱϣ[_] ·	ⲛⲧⲟϥ ⲇⲉ ⲁϥⲟⲩⲱϣⲃ ·
ⲃⲟⲉⲥ ⲇⲉ ⲡⲉϫ[_]ϥ ⲛⲛⲉⲡⲣⲉⲥⲃⲩⲧⲉⲣⲟⲥ ⲙⲛⲡⲗⲁⲟⲥ ⲧⲏⲣϥ ϫⲉⲛⲧ[_]ⲧⲛ[_]ⲧⲉⲧⲛⲟ ⲙⲙⲛⲧⲣⲉ ⲙⲡϩⲟⲟⲩ ϫⲉ[_]ⲓϫⲓ ⲛⲛⲁⲁⲃⲓⲙⲉⲗⲉⲭ ⲧⲏⲣⲟⲩ ⲁⲩⲱ ⲛⲉ[_]ϣⲟⲟⲡ ⲧⲏⲣⲟⲩ ⲛⲭⲁⲓⲗⲉⲱⲛ ⲙⲛⲙⲁⲁ[_][_]ⲛ ⲛⲧⲟⲟⲧⲥ ⲛⲛⲟⲉⲙⲓⲛ	ⲃⲟⲉⲥ ⲇⲉ ⲡⲉϫⲁϥ ⲛⲛⲉⲡⲣⲉⲥⲃⲩⲧⲉⲣⲟⲥ ⲙⲛⲡⲗⲁⲟⲥ ⲧⲏⲣϥ ϫⲉⲛⲧⲱⲧⲛ ⲧⲉⲧⲛⲟ ⲙⲙⲛⲧⲣⲉ ⲙⲡϩⲟⲟⲩ ϫⲉⲁⲓϫⲓ ⲛⲛⲁⲁⲃⲓⲙⲉⲗⲉⲭ ⲧⲏⲣⲟⲩ ⲁⲩⲱ ⲛⲉⲧϣⲟⲟⲡ ⲧⲏⲣⲟⲩ ⲛⲭⲁⲓⲗⲉⲱⲛ ⲙⲛⲙⲁⲁⲗⲱⲛ ⲛⲧⲟⲟⲧⲥ ⲛⲛⲟⲉⲙⲓⲛ
ⲛⲧ[_]ⲣⲉϥⲥⲱⲧⲙ ⲇⲉ ⲛϭⲓⲓⲱϩ[_]ⲛⲛⲏⲥ ⲉⲛⲉ[_]ϣⲁϫⲉ ⲁϥⲁⲙⲁϩⲧⲉ ⲛⲧϭⲓϫ ⲙⲡⲥⲟⲛ ⲙⲙⲟⲛⲁⲭⲟⲥ ⲁ[_]ϫⲓⲧϥ ⲉⲩⲙⲁ ⲉϥⲉⲥⲩⲭⲁⲍⲉ	ⲛⲧⲉⲣⲉϥⲥⲱⲧⲙ ⲇⲉ ⲛϭⲓⲓⲱϩⲁⲛⲛⲏⲥ ⲉⲛⲉⲓϣⲁϫⲉ ⲁϥⲁⲙⲁϩⲧⲉ ⲛⲧϭⲓϫ ⲙⲡⲥⲟⲛ ⲙⲙⲟⲛⲁⲭⲟⲥ ⲁϥϫⲓⲧϥ ⲉⲩⲙⲁ ⲉϥⲉⲥⲩⲭⲁⲍⲉ
ⲁⲗⲗⲁ ⲉⲧⲣⲉⲛⲡⲗⲏⲥⲥⲉ ⲛ[_][_]ϥ ⲉϫⲛⲧⲉϥⲑⲉⲱⲣⲓⲁ ·	ⲁⲗⲗⲁ ⲉⲧⲣⲉⲛⲡⲗⲏⲥⲥⲉ ⲛⲧⲟϥ ⲉϫⲛⲧⲉϥⲑⲉⲱⲣⲓⲁ ·
ⲡⲉϫⲁϥ ⲛⲁϥ ϫⲉⲡⲁϫⲟⲉⲓⲥ ⲛⲉⲓⲱⲧ ϯⲥⲟⲟⲩⲛ [_]ⲡⲟⲩⲱϣ ⲛⲛⲁⲉⲓⲟⲧⲉ · ⲙⲛⲡ[_]ⲩⲙⲉ ⲉϩⲟⲩⲛ [_]ⲣⲟⲓ [_]	ⲡⲉϫⲁϥ ⲛⲁϥ ϫⲉⲡⲁϫⲟⲉⲓⲥ ⲛⲉⲓⲱⲧ ϯⲥⲟⲟⲩⲛ ⲉⲡⲟⲩⲱϣ ⲛⲛⲁⲉⲓⲟⲧⲉ · ⲙⲛⲡⲉⲩⲙⲉ ⲉϩⲟⲩⲛ ⲉⲣⲟⲓ ·
ϩ[_]ⲡⲗⲱⲥ ⲁⲡⲙⲉϩϥⲧⲟⲟⲩ · [_]ϩⲟⲟⲩ ⲟⲩⲉⲓⲛⲉ · ⲉⲓⲙⲟⲟϣⲉ ⲉϩⲟⲩⲛ	ϩⲁⲡⲗⲱⲥ ⲁⲡⲙⲉϩϥⲧⲟⲟⲩ · ⲛϩⲟⲟⲩ ⲟⲩⲉⲓⲛⲉ · ⲉⲓⲙⲟⲟϣⲉ ⲉϩⲟⲩⲛ
ⲁⲩⲱ ⲁⲕϣⲱϣⲧ ⲉⲃⲟⲗ ⲛⲧⲉⲡⲣⲁⲝⲓⲥ ⲉⲧϩⲏⲡ · ⲏ ⲡϩⲱⲃ ⲉⲧⲟⲩⲟⲛϩ ⲉⲃⲟⲗ · ⲡⲁⲓ[_]ⲉϣⲁⲩⲧⲁⲁϥ [_]ⲙⲡⲥⲱ[_]ⲁ[_]·	ⲁⲩⲱ ⲁⲕϣⲱϣⲧ ⲉⲃⲟⲗ ⲛⲧⲉⲡⲣⲁⲝⲓⲥ ⲉⲧϩⲏⲡ · ⲏ ⲡϩⲱⲃ ⲉⲧⲟⲩⲟⲛϩ ⲉⲃⲟⲗ · ⲡⲁⲓ ⲉϣⲁⲩⲧⲁⲁϥ ϩⲙⲡⲥⲱⲙⲁ ·
ⲁⲩⲱ ⲁⲥⲃⲱⲕ ⲉϩⲣⲁⲓ[_]ⲉⲧⲣϫⲛⲟⲟⲩ ⲁⲥⲉⲓⲣⲉ ⲕⲁⲧⲁϩⲱⲃ ⲛⲓⲙ ⲉⲛⲧⲁⲧ[_]ⲥϣⲱⲙⲉ ϩⲱⲛ ⲙⲙⲟⲟⲩ ⲉⲧ[_]ⲟ[_]ⲥ	ⲁⲩⲱ ⲁⲥⲃⲱⲕ ⲉϩⲣⲁⲓ ⲉⲧⲣϫⲛⲟⲟⲩ ⲁⲥⲉⲓⲣⲉ ⲕⲁⲧⲁϩⲱⲃ ⲛⲓⲙ ⲉⲛⲧⲁⲧⲉⲥϣⲱⲙⲉ ϩⲱⲛ ⲙⲙⲟⲟⲩ ⲉⲧⲟⲟⲧⲥ
ϣⲱ[_]ⲉ ⲉⲕⲧⲛⲧⲱⲛ ⲉⲡⲛ[_]ⲩⲧⲉ ⲉⲕϩⲙⲡⲉⲕⲙⲁ ⲛϣⲱⲡⲉ ·	ϣⲱⲡⲉ ⲉⲕⲧⲛⲧⲱⲛ ⲉⲡⲛⲟⲩⲧⲉ ⲉⲕϩⲙⲡⲉⲕⲙⲁ ⲛϣⲱⲡⲉ ·
ⲡϩⲱⲟⲩ ⲇⲉ ⲛⲧⲟ[_] ⲙⲡⲛⲉⲩⲙⲁⲧⲓⲕⲟⲛ · ⲛⲧⲉⲣⲉϥⲉⲓ ⲉ[_]ⲙⲡⲕⲁϩ ⲁⲛⲣⲱⲙⲉ · ϯⲕⲁⲣⲡⲟⲥ [_][_]ⲛⲉⲩⲙⲁⲧⲓⲕⲟⲛ ·	ⲡϩⲱⲟⲩ ⲇⲉ ⲛⲧⲟϥ ⲙⲡⲛⲉⲩⲙⲁⲧⲓⲕⲟⲛ · ⲛⲧⲉⲣⲉϥⲉⲓ ⲉϫⲙⲡⲕⲁϩ ⲁⲛⲣⲱⲙⲉ · ϯⲕⲁⲣⲡⲟⲥ ⲙⲡⲛⲉⲩⲙⲁⲧⲓⲕⲟⲛ ·
ⲁⲛⲟⲕ ⲇⲉ ⲁⲓⲛⲁⲩ [_]ⲩⲥⲟⲛ · ⲉϥϩⲙⲟⲟⲥ ⲉϩⲣⲁⲓ ⲉϥ[_]ⲱ ⲛⲣⲱϥ ·	ⲁⲛⲟⲕ ⲇⲉ ⲁⲓⲛⲁⲩ ⲉⲩⲥⲟⲛ · ⲉϥϩⲙⲟⲟⲥ ⲉϩⲣⲁⲓ ⲉϥⲕⲱ ⲛⲣⲱϥ ·
ⲉⲓⲥ ⲟⲩⲁⲅ[_]ⲉⲗⲟⲥ ⲛⲧⲉⲡⲛⲟⲩⲧⲉ ⲁϥⲟⲩⲱⲛϩ ⲛⲁϥ ⲉⲃⲟ[_] ⲡⲉϫⲁϥ ⲛⲁϥ ϫⲉⲇⲏⲙⲏⲧⲣⲓⲟⲥ ⲇⲏⲙⲏⲧⲣⲓⲟⲥ ⲙⲡⲣϣⲓⲛⲉ ⲛⲥⲁⲧⲉ[_]ⲛⲟϥⲣⲉ[_]ⲙⲁⲩⲁⲁⲕ · ⲁⲗⲗ[_] ⲛⲥⲁⲡⲉ[_]ϩⲓⲧⲟⲩⲱⲕ ·	ⲉⲓⲥ ⲟⲩⲁⲅⲅⲉⲗⲟⲥ ⲛⲧⲉⲡⲛⲟⲩⲧⲉ ⲁϥⲟⲩⲱⲛϩ ⲛⲁϥ ⲉⲃⲟⲗ ⲡⲉϫⲁϥ ⲛⲁϥ ϫⲉⲇⲏⲙⲏⲧⲣⲓⲟⲥ ⲇⲏⲙⲏⲧⲣⲓⲟⲥ ⲙⲡⲣϣⲓⲛⲉ ⲛⲥⲁⲧⲉⲕⲛⲟϥⲣⲉ ⲙⲁⲩⲁⲁⲕ · ⲁⲗⲗⲁ ⲛⲥⲁⲡⲉⲧϩⲓⲧⲟⲩⲱⲕ ·
[_][_]ⲁⲣⲭⲏⲉⲡⲓⲥⲕⲟⲡⲟⲥ ⲧⲱⲟⲩⲛ ⲉⲩϭⲱϣⲧ ⲛⲥⲱϥ ⲧⲏⲣⲟⲩ[_]ⲁϥⲁϩⲉⲣⲁⲧϥ ϩⲓϫⲛⲛϫⲃⲃⲥ ⲛⲥⲁⲧⲉ ⲉⲧⲙⲟⲩϩ ⲁϥⲥⲟⲟⲩⲧⲛ ⲙⲡ[_]ϥⲫⲓⲗⲟⲛⲓⲟⲛ ⲉⲃⲟⲗ ⲁϥϥⲓ [_][_]ⲉⲛϫⲃⲃⲥ ⲉⲩⲙⲟⲩϩ ϩⲛⲛⲉϥϭⲓϫ ⲁϥⲛⲟϫⲟⲩ ⲉⲡⲉ[_]ⲫⲓⲗⲟⲛⲓ[_]ⲛ ·	ⲁⲡⲁⲣⲭⲏⲉⲡⲓⲥⲕⲟⲡⲟⲥ ⲧⲱⲟⲩⲛ ⲉⲩϭⲱϣⲧ ⲛⲥⲱϥ ⲧⲏⲣⲟⲩ ⲁϥⲁϩⲉⲣⲁⲧϥ ϩⲓϫⲛⲛϫⲃⲃⲥ ⲛⲥⲁⲧⲉ ⲉⲧⲙⲟⲩϩ ⲁϥⲥⲟⲟⲩⲧⲛ ⲙⲡⲉϥⲫⲓⲗⲟⲛⲓⲟⲛ ⲉⲃⲟⲗ ⲁϥϥⲓ ⲛϩⲉⲛϫⲃⲃⲥ ⲉⲩⲙⲟⲩϩ ϩⲛⲛⲉϥϭⲓϫ ⲁϥⲛⲟϫⲟⲩ ⲉⲡⲉϥⲫⲓⲗⲟⲛⲓⲟⲛ ·
ⲡⲗⲏⲛ ⲙⲁⲣⲓⲥⲱⲧ[_] ϫⲉⲁⲣϯⲙⲧⲟⲛ ⲛⲛⲟⲩⲉⲓⲟⲧⲉ ⲉⲧϩ[_]ⲡⲙⲁ ⲛ[_]ⲙⲉ [_] ⲁⲩⲱ ⲛⲧⲉⲥⲱⲧⲙ ⲛⲥⲱⲟⲩ ϩⲛϩⲱⲃ ⲛⲓⲙ ·	ⲡⲗⲏⲛ ⲙⲁⲣⲓⲥⲱⲧⲙ ϫⲉⲁⲣϯⲙⲧⲟⲛ ⲛⲛⲟⲩⲉⲓⲟⲧⲉ ⲉⲧϩⲙⲡⲙⲁ ⲛⲙⲙⲉ . ⲁⲩⲱ ⲛⲧⲉⲥⲱⲧⲙ ⲛⲥⲱⲟⲩ ϩⲛϩⲱⲃ ⲛⲓⲙ ·
ⲙⲡⲣⲙⲟⲩⲧⲉ ⲉⲥⲁϩ ⲛⲏⲧⲛ ϩⲓ[_]ⲙⲡⲕⲁϩ ·	ⲙⲡⲣⲙⲟⲩⲧⲉ ⲉⲥⲁϩ ⲛⲏⲧⲛ ϩⲓϫⲙⲡⲕⲁϩ ·
ⲛⲧⲉⲣⲉϥϫⲓⲟⲟⲣ ⲉⲃⲟⲗ ϩⲙⲡϫⲟⲉⲓ ⲛϭⲓⲓⲏⲥⲟⲩⲥ [_]ϥⲉⲓ ⲉⲡⲉⲕⲣⲟ . ⲁ[_][_]ⲟϭ ⲙⲙⲏⲏϣⲉ ⲥⲱⲟⲩϩ ⲉⲣ[_]ϥ . ⲛⲉ[_]ϩⲁⲧⲉⲑⲁⲗⲁⲥⲥⲁ ⲇⲉ	ⲛⲧⲉⲣⲉϥϫⲓⲟⲟⲣ ⲉⲃⲟⲗ ϩⲙⲡϫⲟⲉⲓ ⲛϭⲓⲓⲏⲥⲟⲩⲥ ⲁϥⲉⲓ ⲉⲡⲉⲕⲣⲟ . ⲁⲩⲛⲟϭ ⲙⲙⲏⲏϣⲉ ⲥⲱⲟⲩϩ ⲉⲣⲟϥ . ⲛⲉϥϩⲁⲧⲉⲑⲁⲗⲁⲥⲥⲁ ⲇⲉ
ⲧⲉⲛⲟⲩ ⲇⲉ ⲛⲧⲁⲓⲥϩⲁⲓ ⲛⲏⲧ[_] ϫⲉⲙⲡ[_]ⲧⲱϩ ⲙⲛⲟⲩⲁ ⲉⲩ[_]ⲟⲩⲧⲉ ⲉⲣⲟϥ [_]ⲉⲟⲩⲥⲟⲛ[_]ⲡⲉ ⲉϣⲱⲡⲉ ⲟⲩⲡⲟⲣⲛⲟⲥ ⲡⲉ ⲏ[_]ⲛⲣⲉϥϣⲙϣⲉⲉⲓⲇⲱⲗⲟⲛ ⲏ ⲙⲙⲁⲓⲧⲟⲉ ⲛϩⲟⲩⲟ ⲏ ⲛⲣⲉ[_]ⲥⲁϩⲟⲩ ⲏ ⲛⲣⲉϥϯϩⲉ ⲏ ⲛⲣⲉϥⲧⲱⲣⲡ ⲡⲁⲓ ⲛⲧⲉⲓⲙⲓⲛⲉ ⲟⲩⲇⲉ ⲙⲡⲣⲟⲩⲱⲙ [_]ⲙⲙⲁϥ [_]	ⲧⲉⲛⲟⲩ ⲇⲉ ⲛⲧⲁⲓⲥϩⲁⲓ ⲛⲏⲧⲛ ϫⲉⲙⲡⲣⲧⲱϩ ⲙⲛⲟⲩⲁ ⲉⲩⲙⲟⲩⲧⲉ ⲉⲣⲟϥ ϫⲉⲟⲩⲥⲟⲛ ⲡⲉ ⲉϣⲱⲡⲉ ⲟⲩⲡⲟⲣⲛⲟⲥ ⲡⲉ ⲏ ⲛⲣⲉϥϣⲙϣⲉⲉⲓⲇⲱⲗⲟⲛ ⲏ ⲙⲙⲁⲓⲧⲟⲉ ⲛϩⲟⲩⲟ ⲏ ⲛⲣⲉϥⲥⲁϩⲟⲩ ⲏ ⲛⲣⲉϥϯϩⲉ ⲏ ⲛⲣⲉϥⲧⲱⲣⲡ ⲡⲁⲓ ⲛⲧⲉⲓⲙⲓⲛⲉ ⲟⲩⲇⲉ ⲙⲡⲣⲟⲩⲱⲙ ⲛⲙⲙⲁϥ .
ⲉⲡⲉⲓⲇ[_] ⲁⲕϫⲟⲟⲥ ⲇⲉ ⲟⲛ ϩⲛⲛⲉⲕϣⲁϫⲉ ⲛ[_]ⲡⲣⲁ ϫⲉⲉⲛⲉ ⲟⲩ[_]ⲟⲛⲁ[_][_]ⲥ ⲛⲁⲙⲉⲡⲉ ⲛⲉϥⲛⲁⲣϣⲟⲙⲧ ⲙⲫⲟⲛⲟⲥ ϩⲙⲡⲉϩⲙⲉ[_]ⲛϩⲟⲟⲩ . ⲉⲕϫⲱ ⲙⲙⲟⲥ ⲉⲛⲣⲓⲣ ⲙⲛⲧⲉϩⲉ[_]ⲛⲧⲁⲓ[_]ⲟⲛⲥⲟⲩ ϩⲛⲛⲏⲓ ⲛⲛϩⲉⲗⲗⲏⲛ ϫⲉⲙⲫⲟⲛⲟⲥ	ⲉⲡⲉⲓⲇⲏ ⲁⲕϫⲟⲟⲥ ⲇⲉ ⲟⲛ ϩⲛⲛⲉⲕϣⲁϫⲉ ⲛⲉⲡⲣⲁ ϫⲉⲉⲛⲉ ⲟⲩⲙⲟⲛⲁⲭⲟⲥ ⲛⲁⲙⲉⲡⲉ ⲛⲉϥⲛⲁⲣϣⲟⲙⲧ ⲙⲫⲟⲛⲟⲥ ϩⲙⲡⲉϩⲙⲉ ⲛϩⲟⲟⲩ . ⲉⲕϫⲱ ⲙⲙⲟⲥ ⲉⲛⲣⲓⲣ ⲙⲛⲧⲉϩⲉ ⲛⲧⲁⲓⲕⲟⲛⲥⲟⲩ ϩⲛⲛⲏⲓ ⲛⲛϩⲉⲗⲗⲏⲛ ϫⲉⲙⲫⲟⲛⲟⲥ
